Time,Amp
75.05,118.5671
75.1,-125.0639
75.15,-354.6185
75.2,-557.6443
75.25,-724.3962
75.3,-846.7532
75.35,-919.3011
75.4,-938.7916
75.45,-908.473
75.5,-827.2627
75.55,-705.4472
75.6,-551.1475
75.65,-374.6504
75.7,-187.3252
75.75,-2.165609
75.8,168.3761
75.85,312.9305
75.9,423.3766
75.95,491.0518
76,512.1666
76.05,487.8035
76.1,416.8797
76.15,306.9751
76.2,167.2933
76.25,7.038229
76.3,-159.7137
76.35,-320.5102
76.4,-459.6505
76.45,-565.7654
76.5,-626.4025
76.55,-631.8165
76.6,-577.1348
76.65,-459.6505
76.7,-279.3636
76.75,-43.85358
76.8,236.5928
76.85,550.6061
76.9,883.0272
76.95,1211.658
77,1521.34
77.05,1789.876
77.1,1999.399
77.15,2134.749
77.2,2181.31
77.25,2130.418
77.3,1977.201
77.35,1723.283
77.4,1375.162
77.45,943.6642
77.5,446.6569
77.55,-96.3696
77.6,-659.9694
77.65,-1220.321
77.7,-1749.271
77.75,-2220.832
77.8,-2611.183
77.85,-2900.833
77.9,-3071.917
77.95,-3116.853
78,-3031.311
78.05,-2817.999
78.1,-2485.578
78.15,-2050.832
78.2,-1532.71
78.25,-958.8234
78.3,-356.2427
78.35,246.8794
78.4,819.1416
78.45,1335.64
78.5,1770.385
78.55,2104.431
78.6,2325.323
78.65,2425.482
78.7,2404.367
78.75,2270.1
78.8,2034.048
78.85,1716.787
78.9,1340.512
78.95,931.2119
79,515.9564
79.05,120.1913
79.1,-229.5546
79.15,-512.7079
79.2,-714.1096
79.25,-823.4728
79.3,-838.0907
79.35,-761.2115
79.4,-602.5807
79.45,-377.8988
79.5,-107.7391
79.55,182.994
79.6,470.4786
79.65,727.6447
79.7,932.2947
79.75,1063.855
79.8,1106.626
79.85,1052.486
79.9,899.2692
79.95,650.7656
80,318.886
80.05,-78.50333
80.1,-517.5806
80.15,-973.4413
80.2,-1416.308
80.25,-1818.029
80.3,-2151.533
80.35,-2392.998
80.4,-2525.1
80.45,-2535.387
80.5,-2418.985
80.55,-2179.144
80.6,-1825.067
80.65,-1374.079
80.7,-851.6258
80.75,-282.0706
80.8,301.5611
80.85,868.9507
80.9,1388.156
80.95,1833.188
81,2178.603
81.05,2407.074
81.1,2509.941
81.15,2481.247
81.2,2328.571
81.25,2060.577
81.3,1697.838
81.35,1263.092
81.4,783.9505
81.45,289.1088
81.5,-191.6564
81.55,-630.7336
81.6,-1004.301
81.65,-1292.327
81.7,-1480.194
81.75,-1564.111
81.8,-1541.914
81.85,-1422.264
81.9,-1219.238
81.95,-949.6196
82,-637.2305
82.05,-306.4337
82.1,15.70067
82.15,306.9751
82.2,545.7335
82.25,715.1924
82.3,801.2754
82.35,801.2754
82.4,713.5682
82.45,547.3577
82.5,314.0133
82.55,31.94273
82.6,-277.198
82.65,-591.2112
82.7,-885.7341
82.75,-1138.569
82.8,-1328.06
82.85,-1440.13
82.9,-1463.41
82.95,-1392.487
83,-1228.983
83.05,-978.3139
83.1,-656.1796
83.15,-278.2808
83.2,135.892
83.25,560.8928
83.3,974.5241
83.35,1353.506
83.4,1677.806
83.45,1930.099
83.5,2096.851
83.55,2172.106
83.6,2153.157
83.65,2043.794
83.7,1851.054
83.75,1589.557
83.8,1274.461
83.85,924.1737
83.9,558.1857
83.95,194.9048
84,-146.72
84.05,-454.2365
84.1,-713.0268
84.15,-917.1355
84.2,-1062.231
84.25,-1147.231
84.3,-1176.467
84.35,-1155.894
84.4,-1096.34
84.45,-1006.467
84.5,-898.7278
84.55,-781.7849
84.6,-665.3834
84.65,-558.7272
84.7,-465.0645
84.75,-388.7268
84.8,-329.1726
84.85,-285.319
84.9,-251.752
84.95,-225.7648
85,-199.7774
85.05,-168.9175
85.1,-128.3123
85.15,-73.08931
85.2,-2.165609
85.25,86.08296
85.3,189.4908
85.35,305.8923
85.4,430.4148
85.45,554.9374
85.5,676.2114
85.55,785.5747
85.6,878.1545
85.65,946.9126
85.7,988.6005
85.75,999.97
85.8,982.1037
85.85,933.9189
85.9,859.2054
85.95,761.7531
86,646.9757
86.05,518.1219
86.1,383.8542
86.15,245.7966
86.2,109.9047
86.25,-20.03189
86.3,-144.013
86.35,-260.4145
86.4,-369.2364
86.45,-471.02
86.5,-569.0138
86.55,-664.3006
86.6,-758.5046
86.65,-852.7086
86.7,-946.9126
86.75,-1039.492
86.8,-1128.824
86.85,-1209.493
86.9,-1277.709
86.95,-1329.143
87,-1354.589
87.05,-1349.716
87.1,-1312.359
87.15,-1234.939
87.2,-1116.371
87.25,-958.8234
87.3,-762.2944
87.35,-532.1984
87.4,-276.6566
87.45,-6.496827
87.5,270.1598
87.55,540.3195
87.6,793.1544
87.65,1015.129
87.7,1196.499
87.75,1330.225
87.8,1410.353
87.85,1432.009
87.9,1396.276
87.95,1306.404
88,1170.512
88.05,995.0974
88.1,792.0715
88.15,572.8036
88.2,350.2873
88.25,135.3506
88.3,-58.47144
88.35,-224.6819
88.4,-356.2427
88.45,-448.8225
88.5,-501.8799
88.55,-518.1219
88.6,-501.8799
88.65,-461.2747
88.7,-404.4275
88.75,-340.0006
88.8,-279.905
88.85,-231.7202
88.9,-204.1087
88.95,-201.4017
89,-228.4718
89.05,-283.6948
89.1,-365.4465
89.15,-469.3958
89.2,-586.8801
89.25,-709.237
89.3,-825.0971
89.35,-925.2565
89.4,-996.7216
89.45,-1032.996
89.5,-1025.957
89.55,-970.7343
89.6,-862.9952
89.65,-707.0714
89.7,-505.6697
89.75,-265.8285
89.8,2.165609
89.85,288.5674
89.9,580.3832
89.95,862.4538
90,1122.868
90.05,1349.716
90.1,1532.71
90.15,1663.188
90.2,1737.36
90.25,1751.978
90.3,1707.041
90.35,1607.965
90.4,1459.079
90.45,1272.837
90.5,1056.817
90.55,822.3901
90.6,582.5488
90.65,348.6631
90.7,129.9365
90.75,-63.88546
90.8,-226.3062
90.85,-354.0771
90.9,-443.4084
90.95,-495.9245
91,-514.8735
91.05,-504.5869
91.1,-471.02
91.15,-422.2938
91.2,-365.4465
91.25,-309.1407
91.3,-258.7903
91.35,-221.4335
91.4,-199.7774
91.45,-196.529
91.5,-212.2297
91.55,-244.1724
91.6,-289.6502
91.65,-343.2491
91.7,-399.5549
91.75,-449.9053
91.8,-489.9691
91.85,-513.2493
91.9,-512.1666
91.95,-485.6378
92,-429.8734
92.05,-347.0389
92.1,-236.0514
92.15,-103.4078
92.2,45.47779
92.25,205.1915
92.3,365.4465
92.35,518.1219
92.4,654.5554
92.45,765.5428
92.5,846.2117
92.55,889.5239
92.6,893.3138
92.65,854.8742
92.7,775.8294
92.75,659.428
92.8,511.0837
92.85,338.9178
92.9,149.427
92.95,-46.5606
93,-239.8412
93.05,-421.7523
93.1,-583.6317
93.15,-717.358
93.2,-816.976
93.25,-880.8615
93.3,-905.2246
93.35,-890.6068
93.4,-841.3391
93.45,-759.046
93.5,-651.3069
93.55,-522.9946
93.6,-383.3128
93.65,-238.7584
93.7,-97.45241
93.75,34.64975
93.8,152.6754
93.85,252.2935
93.9,329.1726
93.95,383.8542
94,416.3383
94.05,427.1664
94.1,420.1282
94.15,399.0135
94.2,365.4465
94.25,325.9242
94.3,283.1534
94.35,240.924
94.4,201.4017
94.45,166.7519
94.5,138.0576
94.55,113.1531
94.6,92.57979
94.65,72.5479
94.7,53.05743
94.75,30.31853
94.8,1.624207
94.85,-35.19115
94.9,-81.21034
94.95,-137.5162
95,-203.5672
95.05,-277.198
95.1,-356.2427
95.15,-436.9117
95.2,-515.9564
95.25,-586.3386
95.3,-643.7273
95.35,-684.3325
95.4,-700.5745
95.45,-692.4535
95.5,-655.6382
95.55,-588.5043
95.6,-492.6761
95.65,-370.3192
95.7,-224.6819
95.75,-63.88546
95.8,108.2805
95.85,282.0706
95.9,448.8225
95.95,600.9565
96,729.2689
96.05,826.1799
96.1,886.2755
96.15,905.766
96.2,880.8615
96.25,812.6448
96.3,703.823
96.35,559.2686
96.4,387.1026
96.45,193.2806
96.5,-10.28664
96.55,-212.7711
96.6,-402.8033
96.65,-571.1794
96.7,-705.9886
96.75,-801.8168
96.8,-850.543
96.85,-850.543
96.9,-799.6511
96.95,-701.6573
97,-560.3514
97.05,-383.3128
97.1,-180.287
97.15,37.35676
97.2,258.2489
97.25,468.8544
97.3,658.3452
97.35,815.3519
97.4,930.1291
97.45,996.1802
97.5,1009.715
97.55,968.5687
97.6,874.9061
97.65,734.6829
97.7,552.7717
97.75,340.542
97.8,109.3633
97.85,-128.3123
97.9,-359.4911
97.95,-572.2622
98,-755.2562
98.05,-898.1864
98.1,-994.0146
98.15,-1037.868
98.2,-1029.206
98.25,-968.0273
98.3,-860.8296
98.35,-712.4854
98.4,-534.3641
98.45,-336.7522
98.5,-131.0193
98.55,70.38229
98.6,254.4591
98.65,412.0071
98.7,533.8226
98.75,612.8674
98.8,645.8929
98.85,633.4407
98.9,576.052
98.95,477.5168
99,346.4974
99.05,193.2806
99.1,27.07011
99.15,-140.7646
99.2,-299.3955
99.25,-438.5358
99.3,-548.9819
99.35,-623.1541
99.4,-657.2624
99.45,-649.1413
99.5,-599.8737
99.55,-511.0837
99.6,-390.8925
99.65,-244.1724
99.7,-81.75174
99.75,85.54156
99.8,249.5864
99.85,399.0135
99.9,526.243
99.95,624.2368
100,688.1223
100.05,713.0268
100.1,701.116
100.15,652.3898
100.2,573.345
100.25,467.7715
100.3,344.3318
100.35,211.6883
100.4,79.04473
100.45,-44.39499
100.5,-151.0512
100.55,-233.8858
100.6,-289.1088
100.65,-310.2235
100.7,-297.2299
100.75,-251.2107
100.8,-175.4143
100.85,-72.0065
100.9,50.89181
100.95,186.7838
101,328.0898
101.05,466.1474
101.1,593.3769
101.15,702.1987
101.2,786.1161
101.25,839.715
101.3,859.2054
101.35,843.5047
101.4,790.9888
101.45,703.823
101.5,584.7145
101.55,439.6187
101.6,271.2425
101.65,87.70717
101.7,-102.325
101.75,-292.3572
101.8,-473.1856
101.85,-639.9375
101.9,-784.4919
101.95,-900.352
102,-983.1865
102.05,-1030.83
102.1,-1040.034
102.15,-1012.964
102.2,-951.2438
102.25,-855.957
102.3,-735.2243
102.35,-594.4597
102.4,-440.1601
102.45,-282.612
102.5,-127.7709
102.55,15.15926
102.6,138.599
102.65,237.1342
102.7,305.3509
102.75,341.6248
102.8,344.3318
102.85,316.1789
102.9,259.8731
102.95,182.4526
103,90.95558
103.05,-5.414022
103.1,-97.45241
103.15,-174.8729
103.2,-229.0132
103.25,-252.8349
103.3,-239.2998
103.35,-185.701
103.4,-92.57979
103.45,37.35676
103.5,199.7774
103.55,385.4784
103.6,582.0074
103.65,778.5365
103.7,959.3648
103.75,1112.04
103.8,1221.945
103.85,1278.251
103.9,1273.378
103.95,1200.289
104,1058.441
104.05,850.0016
104.1,581.466
104.15,266.3699
104.2,-82.83455
104.25,-447.7397
104.3,-811.0206
104.35,-1151.021
104.4,-1450.417
104.45,-1690.799
104.5,-1859.175
104.55,-1943.634
104.6,-1938.762
104.65,-1843.475
104.7,-1662.105
104.75,-1404.397
104.8,-1083.346
104.85,-717.358
104.9,-326.4656
104.95,66.59248
105,441.7843
105.05,776.3709
105.1,1052.486
105.15,1255.512
105.2,1374.62
105.25,1404.397
105.3,1345.385
105.35,1200.83
105.4,983.7279
105.45,708.6956
105.5,394.1409
105.55,59.01285
105.6,-272.3253
105.65,-579.8419
105.7,-842.9633
105.75,-1044.906
105.8,-1173.219
105.85,-1219.238
105.9,-1178.633
105.95,-1054.652
106,-854.3328
106.05,-587.9629
106.1,-274.491
106.15,68.21669
106.2,421.211
106.25,760.1288
106.3,1067.645
106.35,1323.187
106.4,1511.595
106.45,1622.583
106.5,1647.487
106.55,1585.226
106.6,1440.671
106.65,1219.238
106.7,936.626
106.75,606.912
106.8,249.045
106.85,-116.9429
106.9,-470.4786
106.95,-792.6129
107,-1065.48
107.05,-1274.461
107.1,-1409.27
107.15,-1464.493
107.2,-1437.423
107.25,-1332.391
107.3,-1155.894
107.35,-919.8425
107.4,-636.6891
107.45,-327.007
107.5,-4.872621
107.55,309.1407
107.6,598.791
107.65,850.0016
107.7,1047.072
107.75,1182.422
107.8,1250.639
107.85,1248.474
107.9,1178.633
107.95,1047.072
108,863.5367
108.05,639.3961
108.1,388.1855
108.15,126.1467
108.2,-133.185
108.25,-375.1918
108.3,-586.8801
108.35,-756.8804
108.4,-877.0717
108.45,-943.6642
108.5,-954.4922
108.55,-911.18
108.6,-818.6002
108.65,-684.8739
108.7,-518.6634
108.75,-331.8796
108.8,-135.892
108.85,55.76443
108.9,232.2616
108.95,382.23
109,497.0073
109.05,571.1794
109.1,598.791
109.15,581.466
109.2,519.2048
109.25,416.8797
109.3,281.5292
109.35,121.2741
109.4,-51.97462
109.45,-229.0132
109.5,-396.8479
109.55,-545.7335
109.6,-665.9248
109.65,-747.1351
109.7,-785.5747
109.75,-777.4537
109.8,-721.1478
109.85,-620.447
109.9,-476.9754
109.95,-299.9369
110,-98.53522
110.05,116.4015
110.1,332.9624
110.15,538.6953
110.2,722.772
110.25,872.199
110.3,978.3139
110.35,1034.62
110.4,1034.078
110.45,976.1483
110.5,863.5367
110.55,699.4918
110.6,491.0518
110.65,250.1279
110.7,-12.45225
110.75,-284.2362
110.8,-548.9819
110.85,-793.6957
110.9,-1003.76
110.95,-1167.263
111,-1276.627
111.05,-1323.187
111.1,-1305.321
111.15,-1221.403
111.2,-1076.308
111.25,-879.2373
111.3,-638.3133
111.35,-367.0707
111.4,-80.66894
111.45,205.1915
111.5,476.434
111.55,715.1924
111.6,911.18
111.65,1053.027
111.7,1133.696
111.75,1149.397
111.8,1101.212
111.85,993.4731
111.9,832.1353
111.95,630.1923
112,401.7205
112.05,160.2551
112.1,-77.42052
112.15,-296.6884
112.2,-482.3894
112.25,-622.0712
112.3,-709.7784
112.35,-737.3899
112.4,-703.2816
112.45,-611.7846
112.5,-469.3958
112.55,-285.319
112.6,-72.0065
112.65,154.841
112.7,381.1472
112.75,590.6699
112.8,769.3326
112.85,905.2246
112.9,986.9763
112.95,1009.174
113,970.1929
113.05,871.1163
113.1,717.358
113.15,516.4978
113.2,281.5292
113.25,26.52871
113.3,-233.3444
113.35,-485.6378
113.4,-713.0268
113.45,-903.059
113.5,-1046.531
113.55,-1134.238
113.6,-1164.015
113.65,-1133.155
113.7,-1046.531
113.75,-908.473
113.8,-729.2689
113.85,-519.7462
113.9,-292.3572
113.95,-59.55425
114,164.5863
114.05,370.3192
114.1,544.6507
114.15,682.7083
114.2,777.4537
114.25,827.2627
114.3,832.6767
114.35,797.4855
114.4,726.0204
114.45,626.4025
114.5,507.8353
114.55,378.4402
114.6,249.045
114.65,127.7709
114.7,22.19749
114.75,-61.17846
114.8,-118.5671
114.85,-148.8856
114.9,-151.0512
114.95,-128.3123
115,-83.37595
115.05,-22.7389
115.1,47.6434
115.15,120.7327
115.2,190.5736
115.25,249.045
115.3,292.3572
115.35,315.0961
115.4,314.5547
115.45,289.1088
115.5,239.2998
115.55,168.3761
115.6,77.96193
115.65,-25.98731
115.7,-139.1404
115.75,-253.9177
115.8,-364.3637
115.85,-465.0645
115.9,-549.5233
115.95,-612.8674
116,-651.8483
116.05,-664.842
116.1,-649.6827
116.15,-607.4534
116.2,-540.3195
116.25,-450.9881
116.3,-344.3318
116.35,-225.7648
116.4,-100.1594
116.45,24.9045
116.5,145.6372
116.55,254.4591
116.6,348.1217
116.65,422.2938
116.7,472.6442
116.75,498.0901
116.8,499.1729
116.85,475.8926
116.9,430.4148
116.95,365.4465
117,286.9432
117.05,198.6946
117.1,105.5734
117.15,13.53506
117.2,-72.5479
117.25,-148.3442
117.3,-209.5227
117.35,-253.9177
117.4,-279.905
117.45,-286.4018
117.5,-274.491
117.55,-246.338
117.6,-204.1087
117.65,-152.6754
117.7,-94.7454
117.75,-36.81536
117.8,17.86627
117.85,64.42687
117.9,100.1594
117.95,121.2741
118,127.2295
118.05,116.4015
118.1,89.33138
118.15,48.7262
118.2,-3.248414
118.25,-62.80267
118.3,-126.1467
118.35,-188.408
118.4,-245.7966
118.45,-293.9814
118.5,-329.1726
118.55,-349.2045
118.6,-351.3701
118.65,-336.7522
118.7,-304.8095
118.75,-258.2489
118.8,-198.6946
118.85,-129.9365
118.9,-55.76443
118.95,18.40768
119,89.33138
119.05,153.2168
119.1,205.7329
119.15,244.1724
119.2,266.9113
119.25,273.4081
119.3,262.5801
119.35,237.1342
119.4,198.1532
119.45,147.8028
119.5,90.41418
119.55,29.77712
119.6,-32.48413
119.65,-90.95558
119.7,-144.013
119.75,-188.408
119.8,-222.5163
119.85,-245.2552
119.9,-256.0833
119.95,-255.0005
120,-244.1724
120.05,-223.5991
120.1,-195.9876
120.15,-162.9621
120.2,-127.7709
120.25,-90.95558
120.3,-55.76443
120.35,-22.7389
120.4,5.414022
120.45,29.23572
120.5,47.102
120.55,59.55425
120.6,66.59248
120.65,68.75809
120.7,66.05108
120.75,60.63706
120.8,53.05743
120.85,43.85358
120.9,34.64975
120.95,25.98731
121,20.03189
121.05,16.78347
121.1,17.32487
121.15,22.19749
121.2,32.48413
121.25,48.1848
121.3,70.38229
121.35,97.99381
121.4,131.5608
121.45,170.5417
121.5,213.8539
121.55,259.8731
121.6,308.0579
121.65,355.1599
121.7,400.0963
121.75,438.5358
121.8,469.3958
121.85,489.4276
121.9,496.4659
121.95,488.3448
122,462.8989
122.05,420.6696
122.1,361.1153
122.15,285.8604
122.2,196.529
122.25,95.2868
122.3,-10.82804
122.35,-120.1913
122.4,-226.3062
122.45,-323.2172
122.5,-406.5931
122.55,-471.02
122.6,-512.7079
122.65,-528.95
122.7,-517.5806
122.75,-478.0582
122.8,-414.1727
122.85,-326.4656
122.9,-220.3507
122.95,-102.8664
123,19.49048
123.05,140.7646
123.1,252.8349
123.15,348.1217
123.2,420.1282
123.25,465.606
123.3,479.141
123.35,461.2747
123.4,410.9243
123.45,331.8796
123.5,228.4718
123.55,107.7391
123.6,-22.7389
123.65,-155.9239
123.7,-281.5292
123.75,-390.8925
123.8,-478.0582
123.85,-535.4468
123.9,-558.7272
123.95,-547.8991
124,-501.3385
124.05,-421.7523
124.1,-314.5547
124.15,-186.2424
124.2,-44.93639
124.25,100.1594
124.3,240.3826
124.35,365.4465
124.4,467.7715
124.45,540.3195
124.5,578.759
124.55,579.8419
124.6,543.5679
124.65,473.1856
124.7,373.5676
124.75,250.6692
124.8,111.5289
124.85,-31.40133
124.9,-172.1659
124.95,-299.9369
125,-407.1345
125.05,-487.2621
125.1,-535.4468
125.15,-550.6061
125.2,-530.5742
125.25,-480.2238
125.3,-402.8033
125.35,-304.8095
125.4,-194.3634
125.45,-79.04473
125.5,31.94273
125.55,131.5608
125.6,212.2297
125.65,269.0769
125.7,298.8541
125.75,301.0197
125.8,276.6566
125.85,228.4718
125.9,161.8793
125.95,83.91735
126,1.624207
126.05,-76.87912
126.1,-145.0958
126.15,-195.9876
126.2,-225.2233
126.25,-229.0132
126.3,-205.1915
126.35,-157.5481
126.4,-87.16576
126.45,0
126.5,97.99381
126.55,197.6118
126.6,292.3572
126.65,373.0262
126.7,432.039
126.75,463.9818
126.8,463.9818
126.85,430.4148
126.9,363.8223
126.95,265.8285
127,140.2232
127.05,-3.789816
127.1,-160.2551
127.15,-319.9688
127.2,-471.5614
127.25,-607.4534
127.3,-718.9822
127.35,-799.1097
127.4,-842.9633
127.45,-846.2117
127.5,-808.855
127.55,-731.9758
127.6,-620.447
127.65,-479.6824
127.7,-316.7203
127.75,-140.2232
127.8,40.60517
127.85,217.6437
127.9,381.1472
127.95,525.1602
128,643.1859
128.05,729.2689
128.1,782.3263
128.15,801.8168
128.2,786.6575
128.25,742.2625
128.3,671.3388
128.35,579.3005
128.4,472.1028
128.45,354.6185
128.5,234.4272
128.55,115.3187
128.6,3.789816
128.65,-97.99381
128.7,-186.2424
128.75,-259.8731
128.8,-318.3445
128.85,-361.6567
128.9,-390.351
128.95,-407.6759
129,-413.0899
129.05,-410.9243
129.1,-402.8033
129.15,-390.351
129.2,-375.1918
129.25,-358.4083
129.3,-340.542
129.35,-321.0515
129.4,-301.5611
129.45,-279.905
129.5,-257.1661
129.55,-230.096
129.6,-200.8602
129.65,-167.2933
129.7,-128.8537
129.75,-86.62436
129.8,-38.98096
129.85,11.36945
129.9,64.96827
129.95,120.7327
130,175.9557
130.05,230.096
130.1,282.0706
130.15,329.714
130.2,371.9434
130.25,406.0517
130.3,433.1218
130.35,449.9053
130.4,456.9435
130.45,452.6123
130.5,437.9944
130.55,410.9243
130.6,373.0262
130.65,327.007
130.7,269.0769
130.75,203.5672
130.8,132.6436
130.85,56.30584
130.9,-21.65609
130.95,-98.53522
131,-172.1659
131.05,-239.2998
131.1,-297.2299
131.15,-343.2491
131.2,-374.6504
131.25,-390.8925
131.3,-389.2682
131.35,-370.8605
131.4,-335.128
131.45,-285.319
131.5,-221.9749
131.55,-149.9684
131.6,-72.0065
131.65,6.496827
131.7,81.75174
131.75,148.8856
131.8,203.5672
131.85,242.5482
131.9,262.0387
131.95,260.9559
132,239.8412
132.05,199.7774
132.1,142.3888
132.15,73.08931
132.2,-3.789816
132.25,-83.37595
132.3,-157.0067
132.35,-220.8921
132.4,-266.9113
132.45,-291.8158
132.5,-291.2744
132.55,-262.5801
132.6,-206.8157
132.65,-123.9811
132.7,-19.49048
132.75,103.4078
132.8,235.51
132.85,370.8605
132.9,498.6315
132.95,611.7846
133,701.6573
133.05,760.1288
133.1,783.4091
133.15,766.6257
133.2,710.3198
133.25,614.4916
133.3,483.4722
133.35,322.1343
133.4,139.6818
133.45,-53.05743
133.5,-247.9622
133.55,-433.6632
133.6,-599.3323
133.65,-735.7657
133.7,-834.8423
133.75,-892.231
133.8,-904.1418
133.85,-870.0334
133.9,-793.1544
133.95,-677.8356
134,-530.0328
134.05,-360.5739
134.1,-180.287
134.15,1.624207
134.2,173.7901
134.25,327.007
134.3,451.5295
134.35,540.3195
134.4,590.6699
134.45,598.2495
134.5,565.224
134.55,494.8417
134.6,390.351
134.65,262.5801
134.7,115.3187
134.75,-37.89816
134.8,-189.4908
134.85,-330.2554
134.9,-451.5295
134.95,-546.8163
135,-610.7017
135.05,-641.0203
135.1,-636.1477
135.15,-598.791
135.2,-531.657
135.25,-439.0773
135.3,-328.6312
135.35,-206.8157
135.4,-81.21034
135.45,40.60517
135.5,152.134
135.55,246.8794
135.6,321.0515
135.65,371.402
135.7,395.2237
135.75,394.6823
135.8,369.7778
135.85,323.7586
135.9,261.4973
135.95,187.8666
136,107.7391
136.05,27.07011
136.1,-48.7262
136.15,-115.3187
136.2,-168.3761
136.25,-205.1915
136.3,-223.0577
136.35,-221.9749
136.4,-201.4017
136.45,-163.5035
136.5,-110.4461
136.55,-45.47779
136.6,27.61152
136.65,105.5734
136.7,182.994
136.75,256.6247
136.8,321.593
136.85,374.6504
136.9,413.0899
136.95,435.2874
137,438.5358
137.05,423.3766
137.1,388.7268
137.15,337.835
137.2,271.7839
137.25,193.2806
137.3,106.1149
137.35,13.53506
137.4,-80.12754
137.45,-171.6245
137.5,-255.0005
137.55,-328.0898
137.6,-386.5612
137.65,-426.625
137.7,-448.8225
137.75,-449.3639
137.8,-428.7906
137.85,-387.644
137.9,-328.6312
137.95,-253.3763
138,-165.1277
138.05,-68.75809
138.1,33.02554
138.15,133.185
138.2,229.0132
138.25,313.4719
138.3,386.0198
138.35,440.1601
138.4,476.434
138.45,491.0518
138.5,485.6378
138.55,460.1919
138.6,416.3383
138.65,357.8669
138.7,288.026
138.75,210.6055
138.8,131.5608
138.85,53.59882
138.9,-17.86627
138.95,-79.58614
139,-129.3951
139.05,-164.5863
139.1,-184.6182
139.15,-190.0322
139.2,-181.9112
139.25,-161.8793
139.3,-133.185
139.35,-99.61802
139.4,-63.88546
139.45,-30.85993
139.5,-2.707011
139.55,17.32487
139.6,26.52871
139.65,25.44591
139.7,11.91085
139.75,-11.91085
139.8,-46.01919
139.85,-86.62436
139.9,-131.0193
139.95,-175.9557
140,-218.7265
140.05,-255.0005
140.1,-282.0706
140.15,-298.3127
140.2,-301.5611
140.25,-291.2744
140.3,-267.4527
140.35,-231.1788
140.4,-185.1596
140.45,-131.5608
140.5,-72.5479
140.55,-11.36945
140.6,47.6434
140.65,101.7836
140.7,149.427
140.75,187.8666
140.8,215.4781
140.85,231.1788
140.9,234.9686
140.95,227.9304
141,211.6883
141.05,184.6182
141.1,151.5926
141.15,113.1531
141.2,71.4651
141.25,29.23572
141.3,-14.61786
141.35,-57.38864
141.4,-99.07661
141.45,-138.599
141.5,-175.9557
141.55,-210.6055
141.6,-243.631
141.65,-273.9496
141.7,-301.5611
141.75,-326.4656
141.8,-348.1217
141.85,-365.4465
141.9,-377.3574
141.95,-382.7714
142,-380.0644
142.05,-368.6949
142.1,-348.1217
142.15,-317.2617
142.2,-275.5738
142.25,-224.1405
142.3,-164.0449
142.35,-96.911
142.4,-23.8217
142.45,50.89181
142.5,125.0639
142.55,195.9876
142.6,260.4145
142.65,315.6375
142.7,358.9497
142.75,388.7268
142.8,404.9689
142.85,405.5103
142.9,393.0581
142.95,368.1535
143,333.5038
143.05,290.733
143.1,244.7138
143.15,197.0704
143.2,151.5926
143.25,111.5289
143.3,79.04473
143.35,55.22303
143.4,41.14657
143.45,37.35676
143.5,41.68798
143.55,53.05743
143.6,68.75809
143.65,86.08296
143.7,101.7836
143.75,113.6945
143.8,117.4843
143.85,112.6117
143.9,96.3696
143.95,68.75809
144,29.77712
144.05,-18.40768
144.1,-74.17211
144.15,-134.2678
144.2,-194.9048
144.25,-252.2935
144.3,-301.5611
144.35,-338.9178
144.4,-362.1981
144.45,-365.9879
144.5,-350.8287
144.55,-317.2617
144.6,-263.1215
144.65,-191.6564
144.7,-105.5734
144.75,-9.745241
144.8,93.12119
144.85,196.529
144.9,295.0642
144.95,384.3956
145,459.1091
145.05,515.9564
145.1,552.2303
145.15,564.6826
145.2,553.3131
145.25,520.2876
145.3,466.1474
145.35,394.6823
145.4,307.5165
145.45,210.6055
145.5,108.2805
145.55,5.414022
145.6,-93.6626
145.65,-185.1596
145.7,-265.8285
145.75,-332.9624
145.8,-384.937
145.85,-419.0453
145.9,-436.9117
145.95,-439.0773
146,-427.1664
146.05,-400.6377
146.1,-364.3637
146.15,-318.886
146.2,-267.4527
146.25,-210.6055
146.3,-151.0512
146.35,-92.03838
146.4,-33.02554
146.45,23.8217
146.5,77.96193
146.55,128.3123
146.6,174.3315
146.65,216.0195
146.7,252.2935
146.75,283.1534
146.8,308.5993
146.85,326.4656
146.9,337.835
146.95,341.0834
147,337.835
147.05,325.3828
147.1,305.8923
147.15,278.8222
147.2,244.7138
147.25,204.6501
147.3,160.2551
147.35,112.6117
147.4,63.88546
147.45,15.70067
147.5,-29.77712
147.55,-71.4651
147.6,-108.2805
147.65,-138.0576
147.7,-161.3379
147.75,-176.4971
147.8,-184.6182
147.85,-186.7838
147.9,-183.5354
147.95,-175.9557
148,-166.2105
148.05,-155.3825
148.1,-146.1786
148.15,-139.1404
148.2,-135.3506
148.25,-135.3506
148.3,-139.6818
148.35,-147.8028
148.4,-158.6309
148.45,-171.6245
148.5,-184.6182
148.55,-195.9876
148.6,-204.1087
148.65,-206.8157
148.7,-202.4845
148.75,-191.115
148.8,-171.0831
148.85,-142.9302
148.9,-106.6562
148.95,-63.88546
149,-16.24207
149.05,34.10835
149.1,85.00016
149.15,133.7264
149.2,178.1213
149.25,215.4781
149.3,243.631
149.35,261.4973
149.4,267.9941
149.45,262.5801
149.5,245.7966
149.55,219.2679
149.6,183.5354
149.65,139.6818
149.7,93.12119
149.75,43.31218
149.8,-6.496827
149.85,-54.68163
149.9,-99.07661
149.95,-138.0576
150,-171.0831
